"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","SSC-H_Gain","SSC-A_Gain","V1-A_Gain","V2-A_Gain","V3-A_Gain","V4-A_Gain","V5-A_Gain","V6-A_Gain","V7-A_Gain","V8-A_Gain","V9-A_Gain","V10-A_Gain","V11-A_Gain","V12-A_Gain","V13-A_Gain","V14-A_Gain","V15-A_Gain","V16-A_Gain","FSC-H_Gain","FSC-A_Gain","SSC-B-H_Gain","SSC-B-A_Gain","B1-A_Gain","B2-A_Gain","B3-A_Gain","B4-A_Gain","B5-A_Gain","B6-A_Gain","B7-A_Gain","B8-A_Gain","B9-A_Gain","B10-A_Gain","B11-A_Gain","B12-A_Gain","B13-A_Gain","B14-A_Gain","R1-A_Gain","R2-A_Gain","R3-A_Gain","R4-A_Gain","R5-A_Gain","R6-A_Gain","R7-A_Gain","R8-A_Gain","Violet_LaserDelay","Blue_LaserDelay","Red_LaserDelay","Violet_AreaScalingFactor","Blue_AreaScalingFactor","Red_AreaScalingFactor","SSC-H","SSC-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"30 After",2022-08-30 10:57:52.27,"2022-08-30","10H 57M 52.27S","After","Aurora","R0026","Flow Core",285,285,430,441,532,334,454,387,515,869,708,522,446,426,438,719,713,502,603,603,142,142,692,393,411,411,340,245,470,412,553,404,312,438,494,520,247,298,364,359,328,326,707,296,-27.1,0,27.15,1.05,1.2,1.02,1986100.13382872,1982149.13396672,475018.71161621,1128478.42278026,1328760.28338293,1333595.55436971,1272525.49057536,928511.522697868,1006684.29949148,840943.087132183,947264.850120721,1579307.05085131,743193.971880331,378293.815664347,296068.77688709,324825.800133429,311385.715826717,173618.215952921,2018423.87845792,2044042.50048225,1988643.0390671,2006258.68444399,133893.947040691,126234.06973944,232100.198141936,368535.294130536,530740.823492242,653146.625301684,463680.363675161,356145.08720737,300778.001479754,164031.007721853,126710.183624368,137110.78012514,111937.427017142,137184.412866295,414909.97037099,652301.519159244,543639.730722318,407333.736881228,423511.837138394,392289.381386566,405611.226071193,219086.617424701
"30 Before",2022-08-30 10:45:41.17,"2022-08-30","10H 45M 41.17S","Before","Aurora","R0026","Flow Core",285,285,435,443,534,337,459,387,516,880,738,542,453,431,439,731,722,506,601,601,141,141,688,394,410,411,347,250,468,410,551,400,311,437,494,521,230,286,347,347,324,325,716,296,-27.125,0,27.125,1.05,1.2,1.02,1983627.63663435,1987426.88186262,481683.70685415,1130274.38079743,1330728.74382905,1349591.63608719,1273903.93494301,928324.794468028,1006436.53757586,855789.309929604,1051054.09890526,1719051.88733702,758852.946636867,382879.501218582,295082.718888093,332121.123976743,315347.213465209,176516.105875091,2025791.82700831,2068625.28587582,1985193.52049861,2004231.77502552,131501.445910462,126230.712779406,232491.666377454,374596.371618711,566495.28816214,695138.556317619,467110.124124762,354182.227055869,300523.286479942,164107.815006589,126838.662104786,137273.269510763,112531.981696242,138149.962411959,357843.987385035,597232.772475817,492456.401681775,381809.16646369,410522.606444384,386813.041226283,410004.056786843,217444.208003954
"29 After",2022-08-29 10:14:03.08,"2022-08-29","10H 14M 3.08S","After","Aurora","R0026","Flow Core",285,285,435,443,534,337,459,387,516,880,738,542,453,431,439,731,722,506,601,601,141,141,688,394,410,411,347,250,468,410,551,400,311,437,494,521,230,286,347,347,324,325,716,296,-27.125,0,27.125,1.05,1.2,1.02,1966261.42439582,1972399.88282082,478738.72714539,1124195.72363972,1319214.41261641,1341820.29720638,1267855.15290758,924924.98796813,1003576.44076162,833273.625595347,986965.311910042,1602766.31367809,752670.964708965,384228.865281375,295442.953398256,328782.415353535,312804.787677909,174692.584284823,2029895.56017309,2068853.39537928,1988471.45256368,2004056.2687543,131525.268375633,126189.718484126,233050.970470136,369165.12090689,540569.542680585,662729.74872258,467661.678623704,352950.239904703,302420.481444093,164895.741470411,126716.331520809,136731.885477042,112187.095370188,137641.263641728,397127.990755697,633281.42785467,523503.800232985,400133.881139935,418589.563408593,389073.905924596,404576.441468589,217897.827459822
"29 Before",2022-08-29 10:09:18.15,"2022-08-29","10H 9M 18.15S","Before","Aurora","R0026","Flow Core",286,286,434,441,538,336,457,389,517,881,719,524,453,432,438,720,718,505,598,598,140,140,679,391,406,405,335,244,461,406,545,398,308,432,491,512,244,292,356,355,326,325,697,295,-27.075,0,27.075,1.05,1.2,1.02,1983387.75446713,1992520.86275851,479099.311848937,1125505.30021961,1340842.49673525,1342476.17301986,1269078.13661485,936805.792076397,1019529.4208995,833275.927811955,952528.765074186,1556872.08373688,754111.741320327,385001.393642929,296144.944981498,326508.654775904,310847.483206039,175232.282112713,2019829.47487237,2058102.7585404,1977059.18075941,1991280.99091841,132310.105806913,125434.285774297,231271.866186536,366253.188348547,524041.789229976,652291.916568144,462750.210486555,349952.124321984,298798.01896577,163428.773880847,126496.476477004,136182.285061752,112184.308453631,136132.674378435,423184.591101845,649944.908655102,538990.292748126,407388.070007331,424186.900511859,390433.338670334,399739.863792732,217771.730122257
"26 After",2022-08-26 10:10:34.15,"2022-08-26","10H 10M 34.15S","After","Aurora","R0026","Flow Core",286,286,434,441,538,336,457,389,517,881,719,524,453,432,438,720,718,505,598,598,140,140,679,391,406,405,335,244,461,406,545,398,308,432,491,512,244,292,356,355,326,325,697,295,-27.075,0,27.075,1.05,1.2,1.02,2004284.79108198,2009284.75650602,482696.920229069,1133442.89906962,1350373.31160497,1353254.6684439,1278783.24931978,942364.904037792,1027097.03302927,844167.782770675,972040.772299961,1593849.88565705,758373.264457354,386078.787832468,297129.173572018,328968.708298931,313324.988929388,176222.841337497,2025483.86632201,2060643.50911759,1981725.79403619,1993103.50830122,131924.136276265,124752.11762054,231250.669693911,367605.452811148,530577.986957225,660772.606266772,463100.587221387,349459.343327234,297940.503835066,163052.574436894,126415.938731219,136337.24557605,112232.329061791,136226.115525792,409866.392970279,638891.881432038,529645.338090488,401664.867108653,421815.778626347,390303.315192007,401217.481855243,217768.141785107
"26 Before",2022-08-26 09:57:40.63,"2022-08-26","9H 57M 40.63S","Before","Aurora","R0026","Flow Core",283,283,431,437,534,334,454,387,516,876,707,516,450,430,437,719,715,502,601,601,141,141,687,396,412,408,337,244,465,409,550,403,311,436,495,516,250,297,363,360,329,328,714,297,-27.05,0,27.025,1.05,1.2,1.02,1958680.21927121,1971059.59710575,471458.634261886,1105642.28497433,1315281.71454495,1321221.72117608,1262891.57960071,920103.639122413,999058.123553831,846559.120194145,977476.659844299,1615942.8670582,752482.94216286,375191.013635355,291616.586651268,324038.801397128,310536.179995207,173022.97982793,2036819.26405004,2067666.25775478,1997986.676124,2005009.66606204,131874.612108807,126331.790161597,233730.40812472,371081.667647686,545357.694627349,679977.910712884,462655.362157173,354498.945375816,296205.986717044,164741.773676049,127327.502730258,137699.485687085,113483.427404667,137695.045787284,390971.329548119,622148.160271107,522722.294275619,394446.144193458,419393.727404913,390635.451681321,418808.058304496,216870.80122781
"23 After",2022-08-23 10:11:43.61,"2022-08-23","10H 11M 43.61S","After","Aurora","R0026","Flow Core",283,283,431,437,534,334,454,387,516,876,707,516,450,430,437,719,715,502,601,601,141,141,687,396,412,408,337,244,465,409,550,403,311,436,495,516,250,297,363,360,329,328,714,297,-27.05,0,27.025,1.05,1.2,1.02,1990852.18610422,1985267.26948917,475611.611050786,1114920.75036897,1325721.54313479,1332254.58476771,1274701.52327946,930667.803608994,1007350.33287778,840150.656687262,951703.27832519,1556656.18092835,751833.495873938,377381.074536093,293244.239972622,323497.574571932,312310.145346985,175977.222920269,2018779.48356079,2057225.33593629,1981248.84770471,1994914.12017251,132084.103669344,126185.99992816,233003.379702055,365625.070731779,526315.771602419,655523.335292755,456279.45251052,349632.325254987,294020.304962194,163044.644610431,125837.585564544,136120.153971708,112870.187143217,138015.591879206,408696.414159206,633458.209542924,532213.501427482,400536.893763638,420068.524469827,389909.657321152,405410.340057483,218758.026599281
"23 Before",2022-08-23 10:05:21.66,"2022-08-23","10H 5M 21.66S","Before","Aurora","R0026","Flow Core",277,277,422,429,523,326,443,378,502,860,699,511,442,422,427,702,701,492,596,596,140,140,681,392,407,405,336,244,461,405,545,398,309,433,492,513,243,293,356,354,325,324,705,294,-27.075,0,27.125,1.05,1.21,1.02,1924193.63294674,1930558.29583489,469495.687653843,1090011.19505346,1293887.85999605,1307532.92296494,1243781.60944861,908673.87457253,979958.095650931,835798.766025172,974486.842902783,1614443.0592614,737735.826709459,372018.724915847,286953.559538692,319339.528255793,305271.749690491,170384.912487128,2016307.12199313,2056911.16081149,1978744.48732818,2011595.22228165,132809.763450246,126996.10061027,232067.477959256,373501.274403464,549694.68772233,687141.267694153,465238.52559295,351867.942721836,297679.465113463,162824.482823826,126734.8162293,137450.135747955,112733.329573477,137559.28893392,379426.564190294,611232.122027559,504699.353177673,386521.148172917,411810.386619584,383341.961956829,402280.011911609,214587.267409104
"19 after",2022-08-19 13:04:14.03,"2022-08-19","13H 4M 14.03S","After","Aurora","R0026","Flow Core",277,277,422,429,523,326,443,378,502,860,699,511,442,422,427,702,701,492,596,596,140,140,681,392,407,405,336,244,461,405,545,398,309,433,492,513,243,293,356,354,325,324,705,294,-27.075,0,27.125,1.05,1.21,1.02,1963956.30559846,1964049.92629893,478751.652709564,1108444.51758758,1315705.09960273,1333090.92207471,1267343.02715852,926199.965496526,1000175.3656887,838875.262858927,958544.330937937,1576447.13687987,745299.425955062,378924.672242847,292744.849271155,325401.161179032,310241.698499693,173182.080255753,2022572.05868726,2053825.06536069,1981612.925,2002623.48254878,132910.840488881,127076.771068373,232295.149074152,370645.736196503,534886.949693061,666425.097665373,464639.528305142,351798.474188882,299034.108501569,163640.888872396,126910.038048121,137467.636389899,112710.967311281,137402.835058052,405055.528108905,634322.056187056,526587.256477318,399915.639833946,420412.744039214,389793.360720739,407830.057413307,217868.934645451
"19",2022-08-19 12:59:53.47,"2022-08-19","12H 59M 53.47S","Unknown","Aurora","R0026","Flow Core",278,278,424,432,527,329,446,380,506,865,706,516,445,424,429,706,705,495,597,597,140,140,678,390,405,404,335,244,459,404,542,397,307,432,490,511,242,291,356,353,325,324,701,294,-27.1,0,27.1,1.05,1.21,1.02,1959057.38645621,1957631.67194375,472501.865905867,1108316.60133126,1317356.17298488,1329940.46084512,1250474.20476745,924660.727426978,1002064.03692561,831448.006862528,974713.329177283,1600247.10985544,746889.037982155,373515.38860187,290021.841950351,324218.057299737,308607.314694565,172546.766234876,2054509.98421589,2088614.58975823,1953190.21817719,1973903.17120229,131059.236720118,123785.446676879,229281.620768601,367724.885646716,534812.933949978,666308.241596083,453452.288621695,348299.194157858,295416.459378556,161517.543154167,124897.323198178,135164.815466836,110712.349306978,135073.873926117,387058.307816339,617945.127666083,512685.716726432,390532.796179508,412452.621221531,383238.355853567,397572.122439315,214405.972015707
"18 After",2022-08-18 10:22:39.91,"2022-08-18","10H 22M 39.91S","After","Aurora","R0026","Flow Core",278,278,424,432,527,329,446,380,506,865,706,516,445,424,429,706,705,495,597,597,140,140,678,390,405,404,335,244,459,404,542,397,307,432,490,511,242,291,356,353,325,324,701,294,-27.1,0,27.1,1.05,1.21,1.02,1979383.58751837,1980958.35211639,476316.446808391,1115393.22471963,1327663.52612766,1341339.75287908,1261172.82590353,932003.827965325,1010544.58280563,835645.18463418,964906.45966564,1583699.958062,752624.586013432,377164.222930277,292950.404235636,326477.419215938,310808.861785901,173740.291100302,2027852.08678344,2061144.90013727,1982367.41419647,2005387.21198616,133015.037534925,126004.460578231,233050.83444553,370213.118012459,534877.436355719,664395.212337708,459159.822867883,352127.179462285,300122.145648992,163886.792413414,126496.455541323,136830.314363315,112127.054696903,136679.596692258,404874.819823742,638116.010220363,527425.700642114,401748.606333686,419994.959187389,389354.729999217,405191.638338822,217261.08144456
"18 Before",2022-08-18 10:15:40.59,"2022-08-18","10H 15M 40.59S","Before","Aurora","R0026","Flow Core",283,283,427,441,529,331,455,386,512,881,725,538,444,421,431,718,720,508,595,595,140,140,674,387,401,403,341,246,453,401,529,393,305,430,490,517,216,271,331,337,317,321,684,298,-27.1,0,27.025,1.05,1.21,1.02,2017968.14394484,2020881.61887992,483271.497958815,1144082.1784155,1326744.30215276,1354308.64904786,1292393.03581496,942315.373107839,1022678.4877103,870354.331220282,1058563.87446427,1766214.31939936,759283.82811136,376661.388426091,293930.102119324,330904.616526958,320329.060066748,180513.631297917,2023246.1279976,2070981.68816088,1987088.79826139,2008480.99413136,131175.796591294,124874.654504664,230729.127998287,373083.248504858,567643.650424663,704028.194092423,463219.873418922,350874.781308678,289761.973340801,161654.895845839,126246.872717337,137676.223818713,113041.640498935,139757.840273277,337271.735127697,562669.235901656,464146.334545197,369738.705247046,400876.857370409,381362.71411149,390625.124336105,218826.474401798
"17 After",2022-08-17 10:16:20.96,"2022-08-17","10H 16M 20.96S","After","Aurora","R0026","Flow Core",283,283,427,441,529,331,455,386,512,881,725,538,444,421,431,718,720,508,595,595,140,140,674,387,401,403,341,246,453,401,529,393,305,430,490,517,216,271,331,337,317,321,684,298,-27.1,0,27.025,1.05,1.21,1.02,1962840.33203125,1969892.18568918,470521.605599877,1119355.32036421,1295479.20473988,1323052.94815918,1264534.96540827,921491.416151722,998189.531184243,829621.156125127,959780.96392892,1582105.28548116,742309.583956148,374376.037288964,290288.956828857,321047.106169115,307731.752237889,171426.275779556,1989840.96816406,2028797.4627182,1962534.75146484,1977542.05886893,129556.826577849,123113.231193596,228193.795473903,362304.821692337,526792.915850228,653183.41973965,458474.766863365,347978.161980562,291275.198785615,161641.949129831,124451.532612231,134974.81683426,110086.295104701,134972.405249938,393969.173307936,619578.254422991,514299.104353176,396951.166909618,410739.712105834,381871.882182922,392210.470853114,213326.686065665
"17 Before",2022-08-17 10:11:46.33,"2022-08-17","10H 11M 46.33S","Before","Aurora","R0026","Flow Core",280,280,425,438,524,328,451,384,507,877,720,535,442,421,430,714,716,503,597,597,140,140,676,387,402,405,342,247,456,404,535,396,307,432,491,518,220,277,337,343,322,326,717,299,-27.1,0,27.025,1.05,1.21,1.02,1926631.28330224,1939190.9884377,462949.361697682,1099693.18121216,1291509.8285943,1303608.91290263,1242253.97757281,906704.568665645,980901.514422039,826430.897589072,937741.929913,1573182.80674894,730312.764042288,373840.460836826,288431.798533719,320765.873927092,304693.629002356,169311.411307693,2001803.5698694,2023730.05519983,1961093.45998134,1974101.52770672,131622.656157836,122967.117729327,228056.412809017,366389.249478576,525883.130963971,651765.412753865,458572.991612288,352758.453579544,296706.935269897,164118.266873783,125528.290618405,135042.248162142,110705.184542991,135064.401587908,400079.401944709,635771.598451241,529443.687093251,404330.987546861,419796.790908239,390217.05173812,424848.836048108,214783.623683307
"16 After",2022-08-16 10:17:16.78,"2022-08-16","10H 17M 16.78S","After","Aurora","R0026","Flow Core",280,280,425,438,524,328,451,384,507,877,720,535,442,421,430,714,716,503,597,597,140,140,676,387,402,405,342,247,456,404,535,396,307,432,491,518,220,277,337,343,322,326,717,299,-27.1,0,27.025,1.05,1.21,1.02,2017967.1744186,2015106.67622214,477591.495864973,1136587.73119533,1334647.15567347,1349160.52579995,1286467.37936179,937729.363695906,1015054.21434434,852856.042712912,967746.918117394,1620747.3071278,748795.569795263,383379.403152777,295580.49681584,328530.684144082,312475.935077419,173514.285345714,2010595.81157505,2052274.67129243,1968153.91710712,1998594.48306775,132649.985635318,124117.921043923,229333.136943073,367415.880453598,528161.584439424,654700.567428997,458312.979663699,352880.268758763,296384.007822265,164455.673858127,125752.536721629,135308.212109418,111168.411299653,135223.380991817,397501.806022892,634446.066561541,530583.03400645,404406.457352936,419139.807016894,389385.89487167,397029.860091082,216223.007086704
"16 Before",2022-08-16 09:40:40.86,"2022-08-16","9H 40M 40.86S","Before","Aurora","R0026","Flow Core",281,281,429,441,529,330,450,382,516,858,700,513,449,429,435,714,709,499,596,596,140,140,677,387,405,400,329,238,464,405,549,398,307,430,488,512,251,299,362,360,329,326,711,297,-27.075,0,27.05,1.05,1.21,1.02,1982363.45304189,1993112.81630389,479826.925112606,1142503.09625227,1325395.88171528,1336717.3789873,1275217.48682219,929044.568089108,1020945.80199835,828086.570259161,943552.823014737,1538539.16924681,756197.688500111,386058.727239102,297400.538523487,327629.402363859,309129.080847482,172444.929071072,2026454.42195811,2052283.7763516,1992069.11486037,2008896.44355258,134222.058595443,125665.437621255,235280.928418988,368075.037884202,518091.471627748,639549.114762145,471446.931477743,357365.761352235,305298.715164726,166536.969284238,127349.489769849,137304.338308539,112059.003308221,136475.633514513,454262.405793058,686651.016987375,565479.065407821,421997.955089434,430078.467880672,392081.845409695,409132.426568578,216192.210916161
